NCI,Start_Time,End_Time,Duration_Minutes,Recommendation
357783981,2024-11-11 02:45:00,2024-11-11 03:30:00,60,Shut Down (Low Utilization)
357783981,2024-11-11 04:00:00,2024-11-11 04:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-11 05:15:00,2024-11-11 05:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-12 02:45:00,2024-11-12 03:00:00,30,Shut Down (Low Utilization)
357783981,2024-11-12 03:30:00,2024-11-12 03:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-12 04:15:00,2024-11-12 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-13 01:15:00,2024-11-13 01:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-13 02:30:00,2024-11-13 03:15:00,60,Shut Down (Low Utilization)
357783981,2024-11-13 04:15:00,2024-11-13 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-14 01:30:00,2024-11-14 01:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-14 02:45:00,2024-11-14 03:15:00,45,Shut Down (Low Utilization)
357783981,2024-11-14 05:00:00,2024-11-14 05:45:00,60,Shut Down (Low Utilization)
357783981,2024-11-15 01:45:00,2024-11-15 02:30:00,60,Shut Down (Low Utilization)
357783981,2024-11-15 03:00:00,2024-11-15 03:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-15 04:15:00,2024-11-15 04:45:00,45,Shut Down (Low Utilization)
357783981,2024-11-16 01:00:00,2024-11-16 04:30:00,225,Shut Down (Low Utilization)
357783981,2024-11-16 05:30:00,2024-11-16 06:30:00,75,Shut Down (Low Utilization)
357783981,2024-11-17 01:30:00,2024-11-17 02:30:00,75,Shut Down (Low Utilization)
357783981,2024-11-17 04:15:00,2024-11-17 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-17 05:00:00,2024-11-17 05:45:00,60,Shut Down (Low Utilization)
357783981,2024-11-18 00:00:00,2024-11-18 02:00:00,135,Shut Down (Low Utilization)
357783981,2024-11-18 02:30:00,2024-11-18 03:00:00,45,Shut Down (Low Utilization)
357783981,2024-11-18 03:30:00,2024-11-18 05:00:00,105,Shut Down (Low Utilization)
357783981,2024-11-19 01:00:00,2024-11-19 01:45:00,60,Shut Down (Low Utilization)
357783981,2024-11-19 02:15:00,2024-11-19 02:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-19 05:15:00,2024-11-19 05:45:00,45,Shut Down (Low Utilization)
357783981,2024-11-20 01:00:00,2024-11-20 02:00:00,75,Shut Down (Low Utilization)
357783981,2024-11-20 04:15:00,2024-11-20 05:30:00,90,Shut Down (Low Utilization)
357783981,2024-11-21 00:45:00,2024-11-21 02:00:00,90,Shut Down (Low Utilization)
357783981,2024-11-21 02:30:00,2024-11-21 02:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-21 03:15:00,2024-11-21 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-21 04:15:00,2024-11-21 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-22 00:00:00,2024-11-22 00:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-22 01:00:00,2024-11-22 01:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-22 02:30:00,2024-11-22 03:00:00,45,Shut Down (Low Utilization)
357783981,2024-11-22 04:15:00,2024-11-22 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-22 05:00:00,2024-11-22 05:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-23 03:30:00,2024-11-23 04:15:00,60,Shut Down (Low Utilization)
357783981,2024-11-23 05:15:00,2024-11-23 06:00:00,60,Shut Down (Low Utilization)
357783981,2024-11-24 04:45:00,2024-11-24 05:15:00,45,Shut Down (Low Utilization)
357783981,2024-11-24 05:45:00,2024-11-24 06:00:00,30,Shut Down (Low Utilization)
357783981,2024-11-24 06:30:00,2024-11-24 06:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-25 01:00:00,2024-11-25 01:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-25 02:45:00,2024-11-25 03:00:00,30,Shut Down (Low Utilization)
357783981,2024-11-25 03:30:00,2024-11-25 04:15:00,60,Shut Down (Low Utilization)
357783981,2024-11-26 04:00:00,2024-11-26 04:30:00,45,Shut Down (Low Utilization)
357783981,2024-11-26 05:00:00,2024-11-26 05:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-27 01:00:00,2024-11-27 02:00:00,75,Shut Down (Low Utilization)
357783981,2024-11-27 02:30:00,2024-11-27 03:00:00,45,Shut Down (Low Utilization)
357783981,2024-11-27 03:30:00,2024-11-27 03:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-28 00:00:00,2024-11-28 00:45:00,60,Shut Down (Low Utilization)
357783981,2024-11-28 01:15:00,2024-11-28 01:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-28 02:00:00,2024-11-28 02:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-28 03:00:00,2024-11-28 03:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-28 03:45:00,2024-11-28 04:00:00,30,Shut Down (Low Utilization)
357783981,2024-11-28 05:30:00,2024-11-28 05:45:00,30,Shut Down (Low Utilization)
357783981,2024-11-29 00:00:00,2024-11-29 00:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-29 01:15:00,2024-11-29 02:00:00,60,Shut Down (Low Utilization)
357783981,2024-11-29 03:15:00,2024-11-29 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-11-29 05:00:00,2024-11-29 05:15:00,30,Shut Down (Low Utilization)
357783981,2024-11-30 02:45:00,2024-11-30 03:00:00,30,Shut Down (Low Utilization)
357783981,2024-11-30 04:00:00,2024-11-30 04:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-01 01:45:00,2024-12-01 02:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-01 03:15:00,2024-12-01 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-01 06:15:00,2024-12-01 06:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-02 00:15:00,2024-12-02 00:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-02 01:00:00,2024-12-02 01:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-02 02:30:00,2024-12-02 02:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-02 03:15:00,2024-12-02 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-02 04:00:00,2024-12-02 04:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-02 04:45:00,2024-12-02 05:30:00,60,Shut Down (Low Utilization)
357783981,2024-12-03 02:00:00,2024-12-03 02:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-03 03:00:00,2024-12-03 04:00:00,75,Shut Down (Low Utilization)
357783981,2024-12-04 02:15:00,2024-12-04 02:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-04 04:45:00,2024-12-04 05:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-04 05:30:00,2024-12-04 05:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-05 00:45:00,2024-12-05 01:30:00,60,Shut Down (Low Utilization)
357783981,2024-12-05 03:30:00,2024-12-05 03:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-06 00:30:00,2024-12-06 00:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-06 02:15:00,2024-12-06 02:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-06 03:15:00,2024-12-06 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-06 04:00:00,2024-12-06 04:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-06 05:15:00,2024-12-06 05:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-07 01:00:00,2024-12-07 01:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-07 02:45:00,2024-12-07 03:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-07 04:45:00,2024-12-07 05:30:00,60,Shut Down (Low Utilization)
357783981,2024-12-08 01:00:00,2024-12-08 01:45:00,60,Shut Down (Low Utilization)
357783981,2024-12-08 02:15:00,2024-12-08 02:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-08 03:15:00,2024-12-08 03:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-08 04:30:00,2024-12-08 04:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-08 06:00:00,2024-12-08 06:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-09 04:00:00,2024-12-09 04:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-10 00:15:00,2024-12-10 00:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-10 03:30:00,2024-12-10 05:45:00,150,Shut Down (Low Utilization)
357783981,2024-12-11 00:15:00,2024-12-11 01:00:00,60,Shut Down (Low Utilization)
357783981,2024-12-11 01:45:00,2024-12-11 02:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-11 03:15:00,2024-12-11 03:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-11 05:30:00,2024-12-11 05:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-12 01:45:00,2024-12-12 02:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-12 03:00:00,2024-12-12 03:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-12 04:00:00,2024-12-12 04:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-12 05:30:00,2024-12-12 05:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-13 00:00:00,2024-12-13 00:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-13 01:15:00,2024-12-13 01:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-13 02:30:00,2024-12-13 03:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-13 03:30:00,2024-12-13 04:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-14 02:00:00,2024-12-14 02:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-14 04:15:00,2024-12-14 04:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-14 05:15:00,2024-12-14 06:00:00,60,Shut Down (Low Utilization)
357783981,2024-12-15 02:15:00,2024-12-15 02:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-15 03:00:00,2024-12-15 04:00:00,75,Shut Down (Low Utilization)
357783981,2024-12-15 04:30:00,2024-12-15 04:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-15 05:15:00,2024-12-15 05:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-16 00:45:00,2024-12-16 01:30:00,60,Shut Down (Low Utilization)
357783981,2024-12-16 02:45:00,2024-12-16 04:15:00,105,Shut Down (Low Utilization)
357783981,2024-12-16 04:45:00,2024-12-16 05:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-17 00:15:00,2024-12-17 02:00:00,120,Shut Down (Low Utilization)
357783981,2024-12-17 02:30:00,2024-12-17 03:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-17 03:30:00,2024-12-17 04:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-17 05:00:00,2024-12-17 05:45:00,60,Shut Down (Low Utilization)
357783981,2024-12-18 00:00:00,2024-12-18 00:45:00,60,Shut Down (Low Utilization)
357783981,2024-12-18 01:15:00,2024-12-18 02:00:00,60,Shut Down (Low Utilization)
357783981,2024-12-18 03:00:00,2024-12-18 03:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-18 05:00:00,2024-12-18 05:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-19 03:00:00,2024-12-19 05:45:00,180,Shut Down (Low Utilization)
357783981,2024-12-20 00:00:00,2024-12-20 00:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-20 01:30:00,2024-12-20 02:15:00,60,Shut Down (Low Utilization)
357783981,2024-12-20 02:45:00,2024-12-20 03:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-20 03:45:00,2024-12-20 04:45:00,75,Shut Down (Low Utilization)
357783981,2024-12-20 05:30:00,2024-12-20 05:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-21 01:00:00,2024-12-21 01:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-21 01:45:00,2024-12-21 02:45:00,75,Shut Down (Low Utilization)
357783981,2024-12-21 03:15:00,2024-12-21 03:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-21 04:30:00,2024-12-21 05:15:00,60,Shut Down (Low Utilization)
357783981,2024-12-21 06:15:00,2024-12-21 06:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-22 01:00:00,2024-12-22 01:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-22 02:15:00,2024-12-22 02:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-22 03:30:00,2024-12-22 04:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-22 04:45:00,2024-12-22 05:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-22 05:45:00,2024-12-22 06:00:00,30,Shut Down (Low Utilization)
357783981,2024-12-23 00:45:00,2024-12-23 01:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-23 01:45:00,2024-12-23 02:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-23 03:00:00,2024-12-23 03:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-23 04:15:00,2024-12-23 04:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-24 00:45:00,2024-12-24 01:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-24 02:15:00,2024-12-24 02:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-24 03:45:00,2024-12-24 04:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-24 05:00:00,2024-12-24 05:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-25 00:30:00,2024-12-25 01:00:00,45,Shut Down (Low Utilization)
357783981,2024-12-25 01:45:00,2024-12-25 02:15:00,45,Shut Down (Low Utilization)
357783981,2024-12-25 03:00:00,2024-12-25 04:00:00,75,Shut Down (Low Utilization)
357783981,2024-12-25 05:00:00,2024-12-25 05:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-26 00:00:00,2024-12-26 00:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-26 03:15:00,2024-12-26 03:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-26 04:15:00,2024-12-26 04:30:00,30,Shut Down (Low Utilization)
357783981,2024-12-27 00:00:00,2024-12-27 00:45:00,60,Shut Down (Low Utilization)
357783981,2024-12-27 01:45:00,2024-12-27 02:30:00,60,Shut Down (Low Utilization)
357783981,2024-12-27 03:00:00,2024-12-27 03:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-27 04:00:00,2024-12-27 05:15:00,90,Shut Down (Low Utilization)
357783981,2024-12-28 01:30:00,2024-12-28 02:15:00,60,Shut Down (Low Utilization)
357783981,2024-12-28 03:30:00,2024-12-28 05:00:00,105,Shut Down (Low Utilization)
357783981,2024-12-28 05:30:00,2024-12-28 06:45:00,90,Shut Down (Low Utilization)
357783981,2024-12-29 01:00:00,2024-12-29 01:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-29 01:45:00,2024-12-29 04:00:00,150,Shut Down (Low Utilization)
357783981,2024-12-29 04:30:00,2024-12-29 05:45:00,90,Shut Down (Low Utilization)
357783981,2024-12-30 00:30:00,2024-12-30 01:15:00,60,Shut Down (Low Utilization)
357783981,2024-12-30 02:15:00,2024-12-30 03:00:00,60,Shut Down (Low Utilization)
357783981,2024-12-30 04:00:00,2024-12-30 04:15:00,30,Shut Down (Low Utilization)
357783981,2024-12-30 05:00:00,2024-12-30 05:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-31 00:00:00,2024-12-31 00:30:00,45,Shut Down (Low Utilization)
357783981,2024-12-31 02:30:00,2024-12-31 02:45:00,30,Shut Down (Low Utilization)
357783981,2024-12-31 03:15:00,2024-12-31 03:45:00,45,Shut Down (Low Utilization)
357783981,2024-12-31 04:30:00,2024-12-31 05:45:00,90,Shut Down (Low Utilization)
357783981,2025-01-01 00:00:00,2025-01-01 00:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-01 02:45:00,2025-01-01 03:30:00,60,Shut Down (Low Utilization)
357783981,2025-01-01 04:00:00,2025-01-01 04:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-01 05:15:00,2025-01-01 05:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-02 00:15:00,2025-01-02 00:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-02 02:15:00,2025-01-02 02:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-02 04:30:00,2025-01-02 05:15:00,60,Shut Down (Low Utilization)
357783981,2025-01-03 00:45:00,2025-01-03 01:30:00,60,Shut Down (Low Utilization)
357783981,2025-01-03 04:15:00,2025-01-03 04:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-03 05:00:00,2025-01-03 05:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-04 02:15:00,2025-01-04 03:00:00,60,Shut Down (Low Utilization)
357783981,2025-01-04 05:00:00,2025-01-04 05:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-04 05:45:00,2025-01-04 06:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-05 03:15:00,2025-01-05 03:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-05 04:30:00,2025-01-05 05:00:00,45,Shut Down (Low Utilization)
357783981,2025-01-05 05:45:00,2025-01-05 06:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-06 00:00:00,2025-01-06 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-06 01:45:00,2025-01-06 02:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-06 02:45:00,2025-01-06 03:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-06 03:30:00,2025-01-06 04:15:00,60,Shut Down (Low Utilization)
357783981,2025-01-06 05:15:00,2025-01-06 05:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-07 00:00:00,2025-01-07 00:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-07 01:30:00,2025-01-07 02:30:00,75,Shut Down (Low Utilization)
357783981,2025-01-07 03:00:00,2025-01-07 03:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-07 04:00:00,2025-01-07 04:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-07 04:45:00,2025-01-07 05:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-07 05:30:00,2025-01-07 05:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-08 00:30:00,2025-01-08 00:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-08 01:45:00,2025-01-08 03:15:00,105,Shut Down (Low Utilization)
357783981,2025-01-08 03:45:00,2025-01-08 04:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-08 04:45:00,2025-01-08 05:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-09 00:00:00,2025-01-09 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-09 00:45:00,2025-01-09 01:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-09 02:45:00,2025-01-09 03:30:00,60,Shut Down (Low Utilization)
357783981,2025-01-09 04:45:00,2025-01-09 05:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-09 05:30:00,2025-01-09 05:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-10 00:15:00,2025-01-10 00:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-10 02:00:00,2025-01-10 02:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-10 03:30:00,2025-01-10 04:00:00,45,Shut Down (Low Utilization)
357783981,2025-01-11 01:15:00,2025-01-11 02:00:00,60,Shut Down (Low Utilization)
357783981,2025-01-11 04:00:00,2025-01-11 04:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-11 05:15:00,2025-01-11 06:00:00,60,Shut Down (Low Utilization)
357783981,2025-01-12 01:45:00,2025-01-12 02:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-12 06:00:00,2025-01-12 06:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-13 00:15:00,2025-01-13 00:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-13 01:45:00,2025-01-13 02:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-13 02:45:00,2025-01-13 03:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-13 03:30:00,2025-01-13 03:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-13 05:00:00,2025-01-13 05:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-14 00:00:00,2025-01-14 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-14 01:15:00,2025-01-14 01:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-14 02:15:00,2025-01-14 02:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-14 04:45:00,2025-01-14 05:45:00,75,Shut Down (Low Utilization)
357783981,2025-01-15 00:30:00,2025-01-15 01:30:00,75,Shut Down (Low Utilization)
357783981,2025-01-15 02:00:00,2025-01-15 02:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-15 02:45:00,2025-01-15 03:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-15 04:00:00,2025-01-15 04:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-15 04:45:00,2025-01-15 05:45:00,75,Shut Down (Low Utilization)
357783981,2025-01-16 01:00:00,2025-01-16 01:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-16 02:30:00,2025-01-16 02:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-16 05:00:00,2025-01-16 05:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-17 00:30:00,2025-01-17 01:00:00,45,Shut Down (Low Utilization)
357783981,2025-01-17 01:30:00,2025-01-17 02:00:00,45,Shut Down (Low Utilization)
357783981,2025-01-17 03:00:00,2025-01-17 03:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-17 05:00:00,2025-01-17 05:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-18 02:30:00,2025-01-18 02:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-18 05:45:00,2025-01-18 06:30:00,60,Shut Down (Low Utilization)
357783981,2025-01-19 01:00:00,2025-01-19 02:15:00,90,Shut Down (Low Utilization)
357783981,2025-01-19 02:45:00,2025-01-19 03:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-19 04:00:00,2025-01-19 04:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-19 06:00:00,2025-01-19 06:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-20 01:45:00,2025-01-20 02:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-20 03:15:00,2025-01-20 04:30:00,90,Shut Down (Low Utilization)
357783981,2025-01-21 00:00:00,2025-01-21 01:00:00,75,Shut Down (Low Utilization)
357783981,2025-01-21 01:30:00,2025-01-21 02:15:00,60,Shut Down (Low Utilization)
357783981,2025-01-21 03:30:00,2025-01-21 03:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-22 00:00:00,2025-01-22 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-22 01:30:00,2025-01-22 02:30:00,75,Shut Down (Low Utilization)
357783981,2025-01-22 04:15:00,2025-01-22 05:30:00,90,Shut Down (Low Utilization)
357783981,2025-01-23 00:30:00,2025-01-23 01:30:00,75,Shut Down (Low Utilization)
357783981,2025-01-23 03:30:00,2025-01-23 03:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-23 04:15:00,2025-01-23 05:00:00,60,Shut Down (Low Utilization)
357783981,2025-01-24 00:00:00,2025-01-24 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-24 00:45:00,2025-01-24 01:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-24 02:00:00,2025-01-24 02:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-24 04:00:00,2025-01-24 05:30:00,105,Shut Down (Low Utilization)
357783981,2025-01-25 01:00:00,2025-01-25 01:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-25 01:45:00,2025-01-25 02:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-25 02:45:00,2025-01-25 03:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-25 03:45:00,2025-01-25 04:00:00,30,Shut Down (Low Utilization)
357783981,2025-01-25 05:30:00,2025-01-25 05:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-25 06:15:00,2025-01-25 06:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-26 02:15:00,2025-01-26 02:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-26 03:00:00,2025-01-26 04:15:00,90,Shut Down (Low Utilization)
357783981,2025-01-26 05:00:00,2025-01-26 05:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-26 06:15:00,2025-01-26 06:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-27 00:30:00,2025-01-27 00:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-27 02:15:00,2025-01-27 02:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-27 05:30:00,2025-01-27 05:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-28 01:00:00,2025-01-28 01:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-28 02:00:00,2025-01-28 03:15:00,90,Shut Down (Low Utilization)
357783981,2025-01-28 04:00:00,2025-01-28 04:30:00,45,Shut Down (Low Utilization)
357783981,2025-01-29 00:00:00,2025-01-29 00:15:00,30,Shut Down (Low Utilization)
357783981,2025-01-29 02:15:00,2025-01-29 02:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-29 03:00:00,2025-01-29 04:00:00,75,Shut Down (Low Utilization)
357783981,2025-01-29 04:30:00,2025-01-29 05:45:00,90,Shut Down (Low Utilization)
357783981,2025-01-30 00:00:00,2025-01-30 00:45:00,60,Shut Down (Low Utilization)
357783981,2025-01-30 01:30:00,2025-01-30 01:45:00,30,Shut Down (Low Utilization)
357783981,2025-01-30 03:30:00,2025-01-30 05:15:00,120,Shut Down (Low Utilization)
357783981,2025-01-31 00:15:00,2025-01-31 00:30:00,30,Shut Down (Low Utilization)
357783981,2025-01-31 01:15:00,2025-01-31 01:45:00,45,Shut Down (Low Utilization)
357783981,2025-01-31 02:45:00,2025-01-31 03:15:00,45,Shut Down (Low Utilization)
357783981,2025-01-31 04:30:00,2025-01-31 05:45:00,90,Shut Down (Low Utilization)
357783981,2025-02-01 01:15:00,2025-02-01 02:30:00,90,Shut Down (Low Utilization)
357783981,2025-02-01 04:30:00,2025-02-01 05:45:00,90,Shut Down (Low Utilization)
357783981,2025-02-02 01:00:00,2025-02-02 01:45:00,60,Shut Down (Low Utilization)
357783981,2025-02-02 02:15:00,2025-02-02 02:30:00,30,Shut Down (Low Utilization)
357783981,2025-02-02 03:00:00,2025-02-02 03:15:00,30,Shut Down (Low Utilization)
357783981,2025-02-02 04:00:00,2025-02-02 04:15:00,30,Shut Down (Low Utilization)
357783981,2025-02-02 05:00:00,2025-02-02 05:15:00,30,Shut Down (Low Utilization)
357783981,2025-02-03 01:00:00,2025-02-03 02:00:00,75,Shut Down (Low Utilization)
357783981,2025-02-03 03:15:00,2025-02-03 03:45:00,45,Shut Down (Low Utilization)
357783981,2025-02-03 04:30:00,2025-02-03 05:15:00,60,Shut Down (Low Utilization)
357783981,2025-02-04 00:00:00,2025-02-04 01:00:00,75,Shut Down (Low Utilization)
357783981,2025-02-04 02:00:00,2025-02-04 02:15:00,30,Shut Down (Low Utilization)
357783981,2025-02-04 04:30:00,2025-02-04 04:45:00,30,Shut Down (Low Utilization)
357783981,2025-02-05 00:45:00,2025-02-05 01:30:00,60,Shut Down (Low Utilization)
357783981,2025-02-05 03:00:00,2025-02-05 04:30:00,105,Shut Down (Low Utilization)
357783981,2025-02-05 05:30:00,2025-02-05 05:45:00,30,Shut Down (Low Utilization)
357783981,2025-02-06 00:30:00,2025-02-06 01:15:00,60,Shut Down (Low Utilization)
